-68.462 -62.9583
-99.1592 -40.753
-82.1488 153.655
-57.6594 147.125
-91.0376 170.268
-85.7342 -170.493
-76.3955 143.406
-66.1031 152.377
-60.0689 147.466
-73.3232 -46.0683
-83.7875 -8.19187
-59.6738 -24.4368
-83.5545 -30.3089
-90.0789 -19.9139
-85.3265 -35.7844
-65.198 -31.3153
-86.0897 -12.7497
-78.8774 -14.9473
-88.2331 -34.5887
-85.1923 -35.5966
-71.3105 -38.8571
-84.0123 -22.3423
-65.9493 -16.2294
-60.3151 -28.734
-77.6662 3.93398
-73.1651 -32.7453
-83.1808 -31.1772
-57.6536 -29.0884
-45.2502 -47.3192
-74.0827 -16.695
-68.2395 -40.6523
-71.5565 -61.4158
-68.5038 -45.2319
-77.2682 -27.1262
-87.0995 -19.4536
-90.32 -32.4885
-97.0662 -23.6061
-72.7618 -30.3399
-91.3666 -25.3338
-82.6595 -24.8263
-87.2307 -43.2042
-59.384 165.881
-65.3499 147.554
-67.337 165.591
-65.34 -36.6777
-83.4601 0.245493
-72.2492 -18.5934
-85.1686 -21.8062
-78.2103 -14.942
-56.5843 129.343
-99.456 127.015
-76.0579 -175.744
-66.1236 166.642
-76.931 157.019
-72.6787 -179.18
-65.5131 128.268
-66.7279 137.852
-103.009 -43.3498
-78.4875 -17.4773
-96.9114 -10.7194
-81.9032 -21.8172
-77.8711 -17.56
-111.258 -23.7198
-110.149 -17.3944
-78.4217 -16.4956
-81.344 -19.8885
-121.341 -16.8163
-94.8345 -33.7786
-98.2621 -12.3343
-69.3051 -18.5879
-73.524 -21.0168
-93.562 -32.1591
-92.0066 -14.324
-88.088 -29.744
-87.2208 8.09592
-48.7159 -40.7761
-83.6256 4.48327
-61.7015 -23.4346
-62.7086 -26.6042
-53.7485 -26.571
-86.1549 -18.1149
-86.1168 -2.48215
-86.7509 -21.0033
-59.7349 -33.5017
-81.3145 -21.2319
-128.638 -29.8141
-88.9802 -61.1472
-82.7773 -18.9097
-87.5765 -24.3373
-100.543 -29.1112
-100.537 -5.87553
-101.302 -20.991
-108.448 -27.0353
-107.248 -13.8418
-60.5591 -31.5722
-84.0703 -35.3798
-77.7042 154.778
-58.9516 -9.06987
-79.0296 -32.9501
-53.9563 128.465
-81.4799 179.448
-70.5421 130.612
-80.023 151.728
-49.0201 154.654
-69.0099 139.272
-70.5027 147.73
-89.6407 147.982
-71.8472 147.551
-89.8558 155.047
-76.5284 175.982
-91.5922 -179.98
-97.3103 174.277
-73.1647 164.824
-89.6575 159.258
-78.868 161.934
-62.1067 144.876
-84.818 173.472
-61.0368 163.205
-68.6158 165.59
-105.673 -178.67
-84.7343 -174.319
-72.2228 171.996
-94.627 172.495
-98.6446 136.081
-86.6732 132.231
-78.2782 177.5
-92.308 174.75
-72.1042 175.044
-64.9357 155.753
-100.411 -174.837
-82.4202 178.07
-77.9086 162.148
-103.007 -174.77
-95.6833 161.299
-79.1913 169.552
-74.4371 146.266
-75.6615 -163.271
-82.2179 -30.4928
-99.0352 -32.6326
-95.6378 -25.9744
-125.638 -14.2214
-70.1552 -35.8023
-70.3595 -23.9742
-107.584 4.43451
-98.5086 -41.326
-94.7179 -26.3369
-88.8525 -38.1429
-82.1627 -30.5713
-70.0947 -31.8387
-82.2988 -44.6131
-93.7053 -9.68132
-90.934 -27.3135
-63.4069 -29.4728
-88.3182 -41.8479
-74.6377 -23.5419
-71.4537 -34.4104
-85.9479 -10.9543
-84.0619 -7.86776
-111.668 -3.8707
-82.5891 -33.4248
-82.6002 -3.32101
-95.2199 13.1075
-78.6366 -2.16925
-59.2383 -29.0328
-90.0831 4.33797
-79.6293 -10.1024
-85.3579 -23.9248
-81.9138 -46.5012
-87.5328 -45.6912
-112.437 -30.6253
-72.6709 -43.2417
-88.9263 -23.0996
-83.4761 -37.575
-89.9998 -41.0707
-82.8061 -20.4874
-72.9994 -40.9054
-81.6506 -16.5562
-90.1858 -18.8265
-87.0306 0.221173
-98.6457 -6.59002
-74.3951 -23.5065
-82.323 -33.6913
-82.5621 -39.8963
-71.257 -45.1218
-88.411 -25.8074
-81.3635 -30.1757
-76.1505 -28.2111
-73.4875 -27.8403
-81.9367 -45.6687
-102.393 -26.845
-54.1385 -52.3038
-88.3215 -35.9613
-88.5937 -46.7555
-80.1243 -45.2141
-80.4895 -45.8104
-68.1607 -57.997
-73.3831 -41.4932
-66.5047 -54.1642
-89.7537 -31.174
-68.471 -37.0724
-94.0467 -40.7174
-64.9278 -34.6889
-94.8125 -26.6919
-77.9462 -32.0748
-75.2408 -17.3397
-81.9789 -34.3055
-92.6161 -21.4684
-113.968 -34.7723
-74.6499 -52.0515
-96.3489 -26.0432
-78.5294 -33.3869
-84.0205 -29.4494
-68.2666 -30.3942
-84.9228 -23.403
-86.0677 -26.2335
-96.9321 -35.0361
-92.2624 -26.8654
-77.5868 -32.2191
-66.5281 -47.2397
-107.435 -33.9663
-83.7342 -34.6437
-86.5829 -32.5831
-80.9685 -13.055
-68.6202 157.055
-75.0331 172.398
-66.1758 139.644
-83.316 177.576
-68.1551 152.265
-70.1847 166.694
-73.9946 151.724
-106.239 -163.67
-86.7885 139.348
-88.4828 164.097
-74.0949 152.245
-118.276 163.484
-101.739 160.153
-121.41 165.5
-81.0631 173.077
-72.2447 149.622
-68.5083 -176.108
-74.4653 156.484
-43.5087 161.84
-64.1402 138.403
-78.2405 153.342
-84.8928 154.618
-78.8963 132.674
-63.984 158.046
-55.7662 147.169
-85.9039 152.255
-56.9956 150.326
-75.2147 -32.7817
-80.733 -31.6478
-60.5581 -38.6853
