#replica_num,sequence_num,w,w_nominal
1,29604,1.677389,114
1,29605,1.677389,114
1,29606,1.677389,114
1,29607,1.677389,114
1,29608,1.677389,114
1,29609,1.677389,114
1,29610,1.677389,114
1,29611,1.677389,114
1,29612,1.677389,114
1,29613,1.677389,114
1,29614,1.677389,114
1,29705,1.677389,114
1,29706,1.677389,114
1,29707,1.677389,114
1,29708,1.677389,114
1,29721,1.677389,114
1,29722,1.677389,114
1,29724,1.677389,114
1,29725,1.677389,114
1,29726,1.677389,114
1,29727,1.677389,114
1,29728,1.677389,114
1,29729,1.677389,114
1,29730,1.677389,114
1,29731,1.677389,114
1,29732,1.677389,114
1,29825,1.677389,114
1,29826,1.677389,114
1,30141,1.677389,114
1,30183,1.677389,114
1,30184,1.677389,114
1,30185,1.677389,114
1,30489,1.677389,114
1,30491,1.677389,114
1,30492,1.677389,114
1,30493,1.677389,114
1,30494,1.677389,114
1,30495,1.677389,114
1,30496,1.677389,114
1,30509,1.677389,114
1,30516,1.677389,114
1,30532,1.677389,114
1,30669,1.677389,114
1,30670,1.677389,114
1,30671,1.677389,114
1,30672,1.677389,114
1,30673,1.677389,114
1,30674,1.677389,114
1,30675,1.677389,114
1,30676,1.677389,114
1,30677,1.677389,114
1,30678,1.677389,114
1,30679,1.677389,114
1,30681,1.677389,114
1,30682,1.677389,114
1,30683,1.677389,114
1,30684,1.677389,114
1,31008,1.677389,114
1,31009,1.677389,114
1,31629,1.677389,114
1,31630,1.677389,114
1,31631,1.677389,114
1,31632,1.677389,114
1,31668,1.677389,114
1,31669,1.677389,114
1,31670,1.677389,114
8,29413,1.677389,114
8,29414,1.677389,114
8,29427,1.677389,114
8,29428,1.677389,114
8,29429,1.677389,114
8,29441,1.677389,114
8,29442,1.677389,114
8,29443,1.677389,114
8,29444,1.677389,114
8,29450,1.677389,114
8,29451,1.677389,114
8,29452,1.677389,114
8,29453,1.677389,114
8,29454,1.677389,114
8,29455,1.677389,114
8,29456,1.677389,114
8,29457,1.677389,114
8,29458,1.677389,114
8,29459,1.677389,114
8,29565,1.677389,114
8,29571,1.677389,114
8,29572,1.677389,114
8,29573,1.677389,114
8,29574,1.677389,114
8,29575,1.677389,114
8,29576,1.677389,114
8,29577,1.677389,114
8,29578,1.677389,114
8,29579,1.677389,114
8,29580,1.677389,114
8,29624,1.677389,114
8,29625,1.677389,114
8,29626,1.677389,114
20,29212,1.677389,114
20,29217,1.677389,114
20,29301,1.677389,114
20,29302,1.677389,114
20,29303,1.677389,114
20,29315,1.677389,114
20,29316,1.677389,114
20,29410,1.677389,114
20,29411,1.677389,114
20,29412,1.677389,114
20,29413,1.677389,114
20,29414,1.677389,114
20,29415,1.677389,114
20,29416,1.677389,114
20,29418,1.677389,114
20,29419,1.677389,114
20,29420,1.677389,114
20,29421,1.677389,114
20,29422,1.677389,114
20,29423,1.677389,114
20,29621,1.677389,114
20,29623,1.677389,114
20,29624,1.677389,114
20,29625,1.677389,114
20,29626,1.677389,114
20,29627,1.677389,114
20,29628,1.677389,114
20,29630,1.677389,114
20,29631,1.677389,114
20,29632,1.677389,114
20,29633,1.677389,114
20,29634,1.677389,114
20,29635,1.677389,114
20,29637,1.677389,114
20,29642,1.677389,114
20,29643,1.677389,114
20,29644,1.677389,114
20,29651,1.677389,114
20,29653,1.677389,114
20,29654,1.677389,114
20,29655,1.677389,114
20,29656,1.677389,114
20,29658,1.677389,114
20,29659,1.677389,114
20,29660,1.677389,114
20,29661,1.677389,114
20,29662,1.677389,114
20,29679,1.677389,114
20,29685,1.677389,114
20,29686,1.677389,114
20,29687,1.677389,114
21,31773,1.677389,114
21,31822,1.677389,114
21,31823,1.677389,114
21,31824,1.677389,114
21,31825,1.677389,114
21,31826,1.677389,114
21,31890,1.677389,114
21,31893,1.677389,114
21,31894,1.677389,114
21,31895,1.677389,114
21,31896,1.677389,114
21,31897,1.677389,114
21,31898,1.677389,114
21,31932,1.677389,114
21,31933,1.677389,114
21,32045,1.677389,114
21,32076,1.677389,114
21,32077,1.677389,114
21,32078,1.677389,114
21,32085,1.677389,114
21,32086,1.677389,114
21,32087,1.677389,114
21,32088,1.677389,114
21,32089,1.677389,114
21,32211,1.677389,114
21,32212,1.677389,114
21,32218,1.677389,114
21,32219,1.677389,114
21,32220,1.677389,114
21,32221,1.677389,114
21,32222,1.677389,114
21,32223,1.677389,114
21,32224,1.677389,114
21,32225,1.677389,114
