#replica_num,sequence_num,w,w_nominal
1,32637,1.677389,114
1,32638,1.677389,114
1,32639,1.677389,114
1,32640,1.677389,114
1,32641,1.677389,114
1,32645,1.677389,114
1,32646,1.677389,114
1,32647,1.677389,114
1,32648,1.677389,114
1,32649,1.677389,114
1,32650,1.677389,114
1,32657,1.677389,114
1,32763,1.677389,114
1,32904,1.677389,114
1,32905,1.677389,114
1,32923,1.677389,114
1,32940,1.677389,114
1,32941,1.677389,114
1,32942,1.677389,114
1,32943,1.677389,114
1,32944,1.677389,114
1,32946,1.677389,114
1,32947,1.677389,114
1,33039,1.677389,114
1,33040,1.677389,114
1,33041,1.677389,114
1,33044,1.677389,114
1,33045,1.677389,114
1,33046,1.677389,114
1,33047,1.677389,114
1,33048,1.677389,114
1,33049,1.677389,114
1,33050,1.677389,114
1,33051,1.677389,114
1,33052,1.677389,114
1,33053,1.677389,114
1,33054,1.677389,114
1,33055,1.677389,114
1,33056,1.677389,114
1,33057,1.677389,114
1,33058,1.677389,114
1,34695,1.677389,114
1,34696,1.677389,114
1,34881,1.677389,114
1,34882,1.677389,114
1,34892,1.677389,114
1,34893,1.677389,114
1,34896,1.677389,114
1,34897,1.677389,114
1,34898,1.677389,114
1,34909,1.677389,114
1,34910,1.677389,114
1,34913,1.677389,114
1,34914,1.677389,114
1,34915,1.677389,114
1,34916,1.677389,114
1,34917,1.677389,114
1,34918,1.677389,114
1,34922,1.677389,114
1,34923,1.677389,114
1,34924,1.677389,114
1,34925,1.677389,114
1,34926,1.677389,114
1,34927,1.677389,114
1,34928,1.677389,114
1,34929,1.677389,114
1,34930,1.677389,114
1,34931,1.677389,114
1,34932,1.677389,114
1,34933,1.677389,114
1,34934,1.677389,114
1,34935,1.677389,114
1,34936,1.677389,114
1,34961,1.677389,114
1,34962,1.677389,114
1,34963,1.677389,114
1,34964,1.677389,114
1,35307,1.677389,114
1,35308,1.677389,114
1,35310,1.677389,114
1,35365,1.677389,114
1,35367,1.677389,114
1,35375,1.677389,114
1,35376,1.677389,114
1,35377,1.677389,114
1,35402,1.677389,114
1,35403,1.677389,114
1,35404,1.677389,114
1,35405,1.677389,114
1,35406,1.677389,114
1,35407,1.677389,114
1,35408,1.677389,114
1,35409,1.677389,114
1,35410,1.677389,114
1,35411,1.677389,114
1,35412,1.677389,114
1,35413,1.677389,114
1,35414,1.677389,114
1,35415,1.677389,114
1,35430,1.677389,114
1,35523,1.677389,114
1,35524,1.677389,114
1,35525,1.677389,114
1,35526,1.677389,114
1,35527,1.677389,114
1,35531,1.677389,114
1,35631,1.677389,114
1,35632,1.677389,114
1,35636,1.677389,114
1,35637,1.677389,114
1,36494,1.677389,114
1,36495,1.677389,114
1,36496,1.677389,114
1,36497,1.677389,114
1,36599,1.677389,114
1,36600,1.677389,114
1,36613,1.677389,114
1,36614,1.677389,114
1,36615,1.677389,114
1,36618,1.677389,114
1,36621,1.677389,114
1,36622,1.677389,114
1,36623,1.677389,114
1,36624,1.677389,114
1,36625,1.677389,114
1,36626,1.677389,114
1,36627,1.677389,114
1,36633,1.677389,114
1,36634,1.677389,114
1,36635,1.677389,114
1,36636,1.677389,114
1,36637,1.677389,114
1,36638,1.677389,114
1,36639,1.677389,114
1,36640,1.677389,114
1,36641,1.677389,114
1,36642,1.677389,114
1,36643,1.677389,114
1,36644,1.677389,114
1,36645,1.677389,114
1,36646,1.677389,114
1,36647,1.677389,114
1,36648,1.677389,114
1,36917,1.677389,114
1,36918,1.677389,114
1,36919,1.677389,114
1,36920,1.677389,114
1,36921,1.677389,114
1,36922,1.677389,114
1,36923,1.677389,114
1,36924,1.677389,114
1,36925,1.677389,114
1,36926,1.677389,114
1,36927,1.677389,114
1,36928,1.677389,114
1,36939,1.677389,114
1,36965,1.677389,114
1,36966,1.677389,114
1,36982,1.677389,114
1,36983,1.677389,114
1,36984,1.677389,114
1,36985,1.677389,114
1,36986,1.677389,114
1,36987,1.677389,114
1,36988,1.677389,114
1,36989,1.677389,114
1,36990,1.677389,114
1,36991,1.677389,114
1,36992,1.677389,114
1,36993,1.677389,114
1,36997,1.677389,114
1,36998,1.677389,114
1,36999,1.677389,114
1,37000,1.677389,114
1,37001,1.677389,114
1,37002,1.677389,114
1,37005,1.677389,114
1,37006,1.677389,114
1,37007,1.677389,114
1,37008,1.677389,114
1,37009,1.677389,114
1,37010,1.677389,114
1,37011,1.677389,114
1,37012,1.677389,114
1,37013,1.677389,114
1,37014,1.677389,114
1,37015,1.677389,114
1,37016,1.677389,114
1,37017,1.677389,114
1,37018,1.677389,114
1,37019,1.677389,114
1,37020,1.677389,114
1,37021,1.677389,114
1,37022,1.677389,114
1,37023,1.677389,114
1,37024,1.677389,114
1,37030,1.677389,114
1,37031,1.677389,114
1,37032,1.677389,114
1,37033,1.677389,114
1,37051,1.677389,114
1,37052,1.677389,114
1,37053,1.677389,114
1,37054,1.677389,114
1,37056,1.677389,114
1,37057,1.677389,114
1,37064,1.677389,114
1,37065,1.677389,114
1,37066,1.677389,114
1,37130,1.677389,114
1,37131,1.677389,114
1,37132,1.677389,114
1,37326,1.677389,114
1,37327,1.677389,114
1,37328,1.677389,114
1,37330,1.677389,114
1,37331,1.677389,114
1,37335,1.677389,114
1,37336,1.677389,114
1,37368,1.677389,114
1,37379,1.677389,114
1,37380,1.677389,114
1,37381,1.677389,114
1,37382,1.677389,114
1,37383,1.677389,114
1,37384,1.677389,114
1,37385,1.677389,114
1,37388,1.677389,114
1,37389,1.677389,114
1,37393,1.677389,114
1,37394,1.677389,114
1,37395,1.677389,114
1,37396,1.677389,114
1,37403,1.677389,114
1,37404,1.677389,114
1,37425,1.677389,114
1,37426,1.677389,114
1,37456,1.677389,114
1,38533,1.677389,114
1,38534,1.677389,114
1,38542,1.677389,114
1,38555,1.677389,114
1,38556,1.677389,114
5,34450,1.677389,114
5,34451,1.677389,114
5,34452,1.677389,114
5,34453,1.677389,114
5,34454,1.677389,114
5,34455,1.677389,114
5,34457,1.677389,114
5,34458,1.677389,114
5,34459,1.677389,114
5,34460,1.677389,114
5,34515,1.677389,114
5,34525,1.677389,114
5,35552,1.677389,114
5,35553,1.677389,114
5,35554,1.677389,114
5,35555,1.677389,114
