#replica_num,sequence_num,w,w_nominal
1,70684,1.677389,114
1,70685,1.677389,114
1,70687,1.677389,114
1,70688,1.677389,114
1,70689,1.677389,114
1,70691,1.677389,114
1,70694,1.677389,114
1,70695,1.677389,114
1,70697,1.677389,114
1,70698,1.677389,114
1,70699,1.677389,114
1,70700,1.677389,114
1,70713,1.677389,114
1,70722,1.677389,114
1,70723,1.677389,114
1,70724,1.677389,114
1,70725,1.677389,114
1,70726,1.677389,114
1,70727,1.677389,114
1,70728,1.677389,114
1,70729,1.677389,114
1,70730,1.677389,114
1,70731,1.677389,114
1,70732,1.677389,114
1,70733,1.677389,114
1,70734,1.677389,114
1,70735,1.677389,114
1,70736,1.677389,114
1,70746,1.677389,114
1,70747,1.677389,114
1,70748,1.677389,114
1,70749,1.677389,114
1,70750,1.677389,114
1,70804,1.677389,114
1,70805,1.677389,114
1,70806,1.677389,114
1,70807,1.677389,114
1,70808,1.677389,114
1,70809,1.677389,114
1,70810,1.677389,114
1,70811,1.677389,114
1,70812,1.677389,114
1,70813,1.677389,114
1,70814,1.677389,114
1,70815,1.677389,114
1,70816,1.677389,114
1,70824,1.677389,114
1,70825,1.677389,114
1,70826,1.677389,114
1,70827,1.677389,114
1,70828,1.677389,114
1,70829,1.677389,114
1,70830,1.677389,114
1,70831,1.677389,114
1,70832,1.677389,114
1,70833,1.677389,114
1,70834,1.677389,114
1,70846,1.677389,114
1,70847,1.677389,114
1,70848,1.677389,114
1,70850,1.677389,114
1,70851,1.677389,114
1,70859,1.677389,114
1,70860,1.677389,114
1,70861,1.677389,114
1,70862,1.677389,114
1,70863,1.677389,114
1,70865,1.677389,114
1,70866,1.677389,114
1,70867,1.677389,114
1,70868,1.677389,114
1,70869,1.677389,114
1,70870,1.677389,114
1,70871,1.677389,114
1,70872,1.677389,114
1,70873,1.677389,114
1,70874,1.677389,114
1,70877,1.677389,114
1,70878,1.677389,114
1,70879,1.677389,114
1,70888,1.677389,114
1,70889,1.677389,114
1,70890,1.677389,114
1,70891,1.677389,114
1,70979,1.677389,114
1,70982,1.677389,114
1,70983,1.677389,114
1,70984,1.677389,114
1,70985,1.677389,114
1,70986,1.677389,114
1,70989,1.677389,114
1,70990,1.677389,114
1,70991,1.677389,114
1,70992,1.677389,114
1,70993,1.677389,114
1,70996,1.677389,114
1,70997,1.677389,114
1,71003,1.677389,114
1,71004,1.677389,114
1,71020,1.677389,114
1,71021,1.677389,114
1,71022,1.677389,114
1,71023,1.677389,114
1,71024,1.677389,114
1,71025,1.677389,114
1,71026,1.677389,114
1,71028,1.677389,114
1,71029,1.677389,114
1,71030,1.677389,114
1,71031,1.677389,114
1,71032,1.677389,114
1,71033,1.677389,114
1,71034,1.677389,114
1,71035,1.677389,114
1,71036,1.677389,114
1,71037,1.677389,114
1,71038,1.677389,114
1,71039,1.677389,114
1,71047,1.677389,114
1,71048,1.677389,114
1,71057,1.677389,114
1,71082,1.677389,114
1,71083,1.677389,114
1,71084,1.677389,114
1,71085,1.677389,114
1,71089,1.677389,114
1,71090,1.677389,114
1,71097,1.677389,114
1,71098,1.677389,114
1,71099,1.677389,114
1,71100,1.677389,114
1,71101,1.677389,114
1,71102,1.677389,114
1,71103,1.677389,114
1,71104,1.677389,114
1,71106,1.677389,114
1,71107,1.677389,114
1,71110,1.677389,114
1,71111,1.677389,114
1,71117,1.677389,114
1,71118,1.677389,114
1,71119,1.677389,114
1,71120,1.677389,114
1,71121,1.677389,114
1,71127,1.677389,114
1,71128,1.677389,114
1,71129,1.677389,114
1,71130,1.677389,114
1,71131,1.677389,114
1,71132,1.677389,114
1,71134,1.677389,114
1,71135,1.677389,114
1,71136,1.677389,114
1,71137,1.677389,114
1,71138,1.677389,114
1,71145,1.677389,114
1,71284,1.677389,114
1,71285,1.677389,114
1,71286,1.677389,114
1,71287,1.677389,114
1,71288,1.677389,114
1,71289,1.677389,114
1,71290,1.677389,114
1,71291,1.677389,114
1,71292,1.677389,114
1,71293,1.677389,114
1,71298,1.677389,114
1,71299,1.677389,114
1,71457,1.677389,114
1,71458,1.677389,114
1,71459,1.677389,114
1,71502,1.677389,114
1,71503,1.677389,114
1,71506,1.677389,114
1,71507,1.677389,114
1,71508,1.677389,114
1,71509,1.677389,114
1,71510,1.677389,114
1,71512,1.677389,114
1,71513,1.677389,114
1,71514,1.677389,114
1,71515,1.677389,114
1,71516,1.677389,114
1,71517,1.677389,114
1,71518,1.677389,114
1,71519,1.677389,114
1,71521,1.677389,114
1,71522,1.677389,114
1,71523,1.677389,114
1,71524,1.677389,114
1,71525,1.677389,114
1,71526,1.677389,114
1,71529,1.677389,114
6,72197,1.677389,114
6,72198,1.677389,114
6,72199,1.677389,114
6,72200,1.677389,114
6,72201,1.677389,114
6,72202,1.677389,114
6,72203,1.677389,114
6,72204,1.677389,114
6,72205,1.677389,114
6,72253,1.677389,114
6,72254,1.677389,114
6,72255,1.677389,114
6,72256,1.677389,114
6,72257,1.677389,114
6,72258,1.677389,114
6,72259,1.677389,114
6,72260,1.677389,114
6,72261,1.677389,114
6,72262,1.677389,114
6,72263,1.677389,114
6,72264,1.677389,114
6,72266,1.677389,114
6,72267,1.677389,114
6,72268,1.677389,114
6,72269,1.677389,114
6,72270,1.677389,114
6,72271,1.677389,114
6,72275,1.677389,114
6,72276,1.677389,114
6,72277,1.677389,114
6,72289,1.677389,114
6,72290,1.677389,114
6,72291,1.677389,114
6,72292,1.677389,114
6,72293,1.677389,114
6,72295,1.677389,114
6,72296,1.677389,114
6,72297,1.677389,114
6,72298,1.677389,114
6,72299,1.677389,114
6,72300,1.677389,114
6,72301,1.677389,114
6,72302,1.677389,114
6,72303,1.677389,114
6,72305,1.677389,114
6,72306,1.677389,114
6,72307,1.677389,114
6,72320,1.677389,114
6,72331,1.677389,114
6,72332,1.677389,114
6,72340,1.677389,114
6,72343,1.677389,114
6,72418,1.677389,114
6,72419,1.677389,114
6,72420,1.677389,114
6,72421,1.677389,114
6,72422,1.677389,114
6,72423,1.677389,114
6,72424,1.677389,114
6,72425,1.677389,114
6,72426,1.677389,114
6,72427,1.677389,114
6,72428,1.677389,114
6,72429,1.677389,114
6,72437,1.677389,114
6,72438,1.677389,114
6,72444,1.677389,114
6,72445,1.677389,114
6,72446,1.677389,114
6,72447,1.677389,114
6,72448,1.677389,114
6,72449,1.677389,114
6,72450,1.677389,114
6,72451,1.677389,114
6,72452,1.677389,114
6,72453,1.677389,114
6,72454,1.677389,114
6,72455,1.677389,114
6,72456,1.677389,114
6,72457,1.677389,114
6,72458,1.677389,114
6,72459,1.677389,114
6,72460,1.677389,114
6,72461,1.677389,114
6,72462,1.677389,114
6,72463,1.677389,114
6,72464,1.677389,114
6,72466,1.677389,114
8,71333,1.677389,114
8,71334,1.677389,114
8,71335,1.677389,114
8,71341,1.677389,114
8,71342,1.677389,114
8,71453,1.677389,114
8,71659,1.677389,114
8,71739,1.677389,114
8,71746,1.677389,114
8,71747,1.677389,114
8,71748,1.677389,114
8,71749,1.677389,114
8,71750,1.677389,114
8,71751,1.677389,114
8,71752,1.677389,114
8,71753,1.677389,114
8,71754,1.677389,114
8,71755,1.677389,114
8,71756,1.677389,114
8,71758,1.677389,114
8,71759,1.677389,114
8,71760,1.677389,114
8,71762,1.677389,114
8,71763,1.677389,114
8,71764,1.677389,114
8,71765,1.677389,114
8,71766,1.677389,114
8,71776,1.677389,114
8,71777,1.677389,114
8,71778,1.677389,114
8,71779,1.677389,114
8,71780,1.677389,114
8,71781,1.677389,114
8,71785,1.677389,114
8,71786,1.677389,114
8,71787,1.677389,114
8,71788,1.677389,114
8,71789,1.677389,114
8,71790,1.677389,114
8,71804,1.677389,114
8,71805,1.677389,114
8,71806,1.677389,114
8,71807,1.677389,114
8,71808,1.677389,114
8,71809,1.677389,114
8,71810,1.677389,114
8,71812,1.677389,114
8,71813,1.677389,114
8,71814,1.677389,114
8,71817,1.677389,114
8,71818,1.677389,114
8,71819,1.677389,114
