#replica_num,sequence_num,w,w_nominal
25,13727,1.677389,114
25,13728,1.677389,114
25,13729,1.677389,114
25,13730,1.677389,114
25,13788,1.677389,114
25,13789,1.677389,114
25,13790,1.677389,114
25,13791,1.677389,114
25,13843,1.677389,114
25,13844,1.677389,114
25,13845,1.677389,114
25,13846,1.677389,114
25,13847,1.677389,114
25,13848,1.677389,114
25,13855,1.677389,114
25,13856,1.677389,114
25,13857,1.677389,114
25,13858,1.677389,114
25,13859,1.677389,114
25,13860,1.677389,114
25,13861,1.677389,114
25,13862,1.677389,114
25,13863,1.677389,114
25,13864,1.677389,114
25,13869,1.677389,114
25,13870,1.677389,114
25,13871,1.677389,114
25,13879,1.677389,114
25,13880,1.677389,114
25,13881,1.677389,114
25,13882,1.677389,114
25,13883,1.677389,114
25,13885,1.677389,114
25,14064,1.677389,114
25,14065,1.677389,114
25,14066,1.677389,114
25,14067,1.677389,114
25,14068,1.677389,114
25,14069,1.677389,114
25,14070,1.677389,114
25,14071,1.677389,114
25,14072,1.677389,114
25,14073,1.677389,114
25,14076,1.677389,114
25,14077,1.677389,114
25,14078,1.677389,114
25,14079,1.677389,114
25,14081,1.677389,114
25,14082,1.677389,114
25,14083,1.677389,114
25,14084,1.677389,114
25,14085,1.677389,114
25,14089,1.677389,114
25,14092,1.677389,114
25,14093,1.677389,114
25,14094,1.677389,114
25,14095,1.677389,114
25,14096,1.677389,114
25,14097,1.677389,114
25,14098,1.677389,114
25,14106,1.677389,114
25,14107,1.677389,114
25,14108,1.677389,114
25,14109,1.677389,114
25,14110,1.677389,114
25,14111,1.677389,114
25,14112,1.677389,114
25,14113,1.677389,114
25,14114,1.677389,114
25,14115,1.677389,114
25,14116,1.677389,114
25,14117,1.677389,114
25,14118,1.677389,114
25,14119,1.677389,114
25,14121,1.677389,114
25,14122,1.677389,114
25,14123,1.677389,114
25,14124,1.677389,114
25,14125,1.677389,114
25,14126,1.677389,114
25,14127,1.677389,114
25,14128,1.677389,114
25,14134,1.677389,114
25,14135,1.677389,114
25,14136,1.677389,114
32,14480,1.677389,114
32,14481,1.677389,114
32,14482,1.677389,114
32,14484,1.677389,114
32,14495,1.677389,114
32,14503,1.677389,114
32,14504,1.677389,114
32,14509,1.677389,114
32,14510,1.677389,114
32,14511,1.677389,114
32,14512,1.677389,114
32,14527,1.677389,114
32,14529,1.677389,114
32,14530,1.677389,114
32,14532,1.677389,114
32,14533,1.677389,114
32,14534,1.677389,114
32,14540,1.677389,114
32,14548,1.677389,114
32,14549,1.677389,114
32,14550,1.677389,114
32,14551,1.677389,114
32,14552,1.677389,114
32,14553,1.677389,114
32,14554,1.677389,114
32,14555,1.677389,114
32,14559,1.677389,114
32,14560,1.677389,114
32,14561,1.677389,114
32,14562,1.677389,114
32,14563,1.677389,114
32,14564,1.677389,114
32,14565,1.677389,114
32,14566,1.677389,114
32,14569,1.677389,114
32,14570,1.677389,114
32,14583,1.677389,114
32,14591,1.677389,114
32,14614,1.677389,114
32,14615,1.677389,114
32,14616,1.677389,114
32,14617,1.677389,114
49,12902,1.677389,114
49,12903,1.677389,114
49,12904,1.677389,114
49,12906,1.677389,114
49,12907,1.677389,114
49,12908,1.677389,114
49,12909,1.677389,114
49,12910,1.677389,114
49,12914,1.677389,114
49,12918,1.677389,114
49,12919,1.677389,114
49,12923,1.677389,114
49,12924,1.677389,114
49,12925,1.677389,114
49,12928,1.677389,114
49,12929,1.677389,114
49,12968,1.677389,114
49,12969,1.677389,114
49,12975,1.677389,114
49,12976,1.677389,114
49,12977,1.677389,114
49,12978,1.677389,114
49,12979,1.677389,114
49,12980,1.677389,114
49,12987,1.677389,114
49,12988,1.677389,114
49,12989,1.677389,114
49,13032,1.677389,114
49,13033,1.677389,114
49,13034,1.677389,114
49,13035,1.677389,114
49,13036,1.677389,114
49,13037,1.677389,114
49,13038,1.677389,114
49,13057,1.677389,114
49,13058,1.677389,114
49,13059,1.677389,114
49,13061,1.677389,114
49,13062,1.677389,114
49,13063,1.677389,114
49,13064,1.677389,114
49,13159,1.677389,114
49,13160,1.677389,114
49,13161,1.677389,114
49,13162,1.677389,114
49,13163,1.677389,114
49,13185,1.677389,114
49,13190,1.677389,114
49,13192,1.677389,114
49,13193,1.677389,114
49,13226,1.677389,114
49,13227,1.677389,114
49,13248,1.677389,114
49,13249,1.677389,114
49,13255,1.677389,114
49,13256,1.677389,114
49,13257,1.677389,114
49,13258,1.677389,114
49,13262,1.677389,114
49,13263,1.677389,114
49,13265,1.677389,114
49,13277,1.677389,114
49,13278,1.677389,114
49,13279,1.677389,114
49,13280,1.677389,114
49,13281,1.677389,114
49,13283,1.677389,114
49,13528,1.677389,114
49,13529,1.677389,114
49,13530,1.677389,114
49,13531,1.677389,114
49,13543,1.677389,114
49,13544,1.677389,114
49,13545,1.677389,114
49,13546,1.677389,114
49,13556,1.677389,114
49,13557,1.677389,114
49,13558,1.677389,114
49,13560,1.677389,114
49,13561,1.677389,114
49,13562,1.677389,114
49,13563,1.677389,114
49,13564,1.677389,114
49,13565,1.677389,114
49,13566,1.677389,114
49,13567,1.677389,114
49,13568,1.677389,114
49,13584,1.677389,114
49,13585,1.677389,114
49,13586,1.677389,114
49,13587,1.677389,114
49,13588,1.677389,114
49,13589,1.677389,114
49,13626,1.677389,114
49,13627,1.677389,114
49,13628,1.677389,114
49,13631,1.677389,114
49,13632,1.677389,114
49,13633,1.677389,114
49,13634,1.677389,114
49,13638,1.677389,114
49,13639,1.677389,114
49,13640,1.677389,114
49,13641,1.677389,114
49,13642,1.677389,114
49,13646,1.677389,114
49,13668,1.677389,114
49,13669,1.677389,114
49,13670,1.677389,114
49,13678,1.677389,114
49,13679,1.677389,114
49,13680,1.677389,114
49,13682,1.677389,114
49,13686,1.677389,114
49,13687,1.677389,114
49,13688,1.677389,114
49,13689,1.677389,114
49,13690,1.677389,114
49,13768,1.677389,114
49,13769,1.677389,114
49,13770,1.677389,114
49,13774,1.677389,114
49,13775,1.677389,114
49,13776,1.677389,114
49,13778,1.677389,114
49,13779,1.677389,114
52,13312,1.677389,114
52,13313,1.677389,114
52,13314,1.677389,114
52,13315,1.677389,114
52,13316,1.677389,114
52,13344,1.677389,114
52,13456,1.677389,114
52,14427,1.677389,114
52,14428,1.677389,114
52,14429,1.677389,114
52,14433,1.677389,114
52,14434,1.677389,114
52,14435,1.677389,114
52,14457,1.677389,114
52,14458,1.677389,114
52,14459,1.677389,114
52,14460,1.677389,114
52,14461,1.677389,114
52,14462,1.677389,114
52,14463,1.677389,114
52,14465,1.677389,114
52,14466,1.677389,114
52,14467,1.677389,114
52,14468,1.677389,114
52,14469,1.677389,114
52,14470,1.677389,114
52,14482,1.677389,114
52,14484,1.677389,114
52,14485,1.677389,114
52,14486,1.677389,114
52,14487,1.677389,114
52,14488,1.677389,114
52,14489,1.677389,114
52,14607,1.677389,114
52,14619,1.677389,114
52,14620,1.677389,114
58,12943,1.677389,114
58,12956,1.677389,114
58,12957,1.677389,114
58,12967,1.677389,114
58,12968,1.677389,114
58,12969,1.677389,114
58,12970,1.677389,114
58,12971,1.677389,114
58,12972,1.677389,114
58,12973,1.677389,114
58,12974,1.677389,114
58,12986,1.677389,114
58,12987,1.677389,114
58,14333,1.677389,114
58,14334,1.677389,114
58,14335,1.677389,114
58,14336,1.677389,114
58,14348,1.677389,114
58,14349,1.677389,114
58,14382,1.677389,114
58,14383,1.677389,114
58,14482,1.677389,114
58,14484,1.677389,114
58,14485,1.677389,114
58,14486,1.677389,114
63,13722,1.677389,114
63,13723,1.677389,114
63,13724,1.677389,114
63,13725,1.677389,114
63,13726,1.677389,114
63,13727,1.677389,114
