#replica_num,sequence_num,w,w_nominal
1,25344,1.677389,114
1,25345,1.677389,114
1,25346,1.677389,114
1,25347,1.677389,114
1,26077,1.677389,114
1,26078,1.677389,114
1,26079,1.677389,114
1,26080,1.677389,114
1,26094,1.677389,114
1,26095,1.677389,114
1,26096,1.677389,114
1,26097,1.677389,114
1,26098,1.677389,114
1,26100,1.677389,114
1,26103,1.677389,114
1,26106,1.677389,114
1,26107,1.677389,114
1,26108,1.677389,114
1,26109,1.677389,114
1,26110,1.677389,114
1,26111,1.677389,114
1,26112,1.677389,114
1,26113,1.677389,114
1,26114,1.677389,114
1,26115,1.677389,114
1,26116,1.677389,114
1,26136,1.677389,114
1,26137,1.677389,114
1,26141,1.677389,114
1,26142,1.677389,114
1,26143,1.677389,114
1,26145,1.677389,114
1,26147,1.677389,114
1,26148,1.677389,114
1,26149,1.677389,114
1,26150,1.677389,114
1,26151,1.677389,114
1,26152,1.677389,114
1,26156,1.677389,114
1,26157,1.677389,114
1,26158,1.677389,114
1,26159,1.677389,114
1,26160,1.677389,114
1,26161,1.677389,114
1,26162,1.677389,114
1,26163,1.677389,114
1,26164,1.677389,114
1,26165,1.677389,114
1,26166,1.677389,114
1,26168,1.677389,114
1,26212,1.677389,114
1,26213,1.677389,114
1,26214,1.677389,114
1,26215,1.677389,114
1,26217,1.677389,114
1,26218,1.677389,114
1,26219,1.677389,114
1,26221,1.677389,114
1,26222,1.677389,114
1,26223,1.677389,114
1,26230,1.677389,114
1,26237,1.677389,114
1,26243,1.677389,114
1,26244,1.677389,114
1,26245,1.677389,114
1,26400,1.677389,114
1,26401,1.677389,114
1,26484,1.677389,114
1,26492,1.677389,114
1,26494,1.677389,114
1,26495,1.677389,114
1,26496,1.677389,114
1,26498,1.677389,114
1,26499,1.677389,114
1,26500,1.677389,114
1,26501,1.677389,114
1,26670,1.677389,114
1,26681,1.677389,114
1,26682,1.677389,114
1,26683,1.677389,114
1,26684,1.677389,114
1,26685,1.677389,114
1,26686,1.677389,114
1,26687,1.677389,114
1,26690,1.677389,114
