grace 422 220 300 300 0 0 2799.75 
grace 422 220 324 324 0 0 2476.75 
grace 422 220 324 324 0 0 2267.875 
grace 415 219 324 324 0 0 1740.125 
grace 415 219 0 0 324 324 11296.125 
grace 415 219 0 0 324 324 10945.125 
grace 415 219 0 0 324 324 12130.125 
grace 415 219 0 0 324 324 12640.125 
grace 399 217 0 0 340 326 12643.125 
grace 333 208 0 0 324 324 2621 
grace 245 197 0 0 324 324 1924 
grace 237 196 0 0 623 623 2375 
grace 237 196 190 47 0 0 0 0 647 647 647 0 2742 
grace 184 143 137 47 0 0 0 0 647 647 647 0 2512 
grace 184 143 137 47 0 0 0 0 647 647 647 0 2664 
grace 184 143 137 47 0 0 0 0 647 647 647 0 2931 
grace 184 143 137 47 0 0 0 0 647 647 647 0 2882 
grace 184 143 137 47 0 0 0 0 647 647 647 0 2887 
grace 153 139 137 16 0 0 0 0 647 647 647 0 2707 
grace 24 10 8 16 200 200 200 0 439 439 439 0 1624 
grace 560 546 544 16 0 0 0 0 103 103 103 0 2176 
grace 566 552 550 16 0 0 0 0 97 97 97 0 2268 
grace 569 555 553 16 0 0 0 0 94 94 94 0 1936 
grace 577 563 561 16 0 0 0 0 86 86 86 0 1934 
grace 660 646 644 16 0 0 0 0 3 3 3 0 1528 
grace 663 649 647 16 0 0 0 0 0 0 0 0 2709 
grace 663 649 647 16 0 0 0 0 0 0 0 0 3005.25 
grace 663 649 647 16 0 0 0 0 81 11 1 80 2798.625 
grace 663 649 647 16 0 0 0 0 81 11 1 80 2492.625 
grace 663 649 647 16 0 0 0 0 101 31 21 80 2274 
grace 663 649 647 16 0 0 0 0 101 31 21 80 1787 
grace 663 649 647 16 0 0 0 0 101 31 21 80 1226.125 
grace 679 651 647 32 0 0 0 0 85 29 21 64 1775.125 
grace 743 659 647 96 0 0 0 0 21 21 21 0 2047 
grace 727 643 631 96 0 0 0 0 21 21 21 0 1997.375 
grace 727 643 631 96 0 0 0 0 21 21 21 0 2311.625 
grace 727 643 631 96 0 0 0 0 21 21 21 0 2102 
grace 727 643 631 96 0 0 0 0 21 21 21 0 2039.75 
grace 727 643 631 96 0 0 0 0 21 21 21 0 2102 
grace 727 643 631 96 0 0 0 0 21 21 21 0 2588.625 
grace 727 643 631 96 0 0 0 0 21 21 21 0 1980.75 
grace 727 643 631 96 0 0 0 0 21 21 21 0 2863 
grace 727 643 631 96 0 0 0 0 21 21 21 0 2876 
grace 228 144 132 96 21 21 21 0 0 0 0 0 1578 
grace 191 107 95 96 0 0 0 0 0 0 0 0 4683 
grace 191 107 95 96 0 0 0 0 0 0 0 0 5523 
grace 181 97 85 96 0 0 0 0 0 0 0 0 5411 
grace 136 52 40 96 0 0 0 0 0 0 0 0 5361.25 
grace 96 12 0 96 0 0 0 0 0 0 0 0 5371.875 
grace 96 12 0 96 0 0 0 0 0 0 0 0 5212 
grace 96 12 0 96 0 0 0 0 0 0 0 0 4995.375 
grace 96 12 0 96 200 200 200 0 0 0 0 0 3149 
grace 96 12 0 96 200 200 200 0 0 0 0 0 2230 
grace 96 12 0 96 200 200 200 0 0 0 0 0 2150 
grace 96 12 0 96 200 200 200 0 0 0 0 0 1686 
grace 64 8 0 64 200 200 200 0 0 0 0 0 2155 
grace 0 0 0 0 216 202 200 16 0 0 0 0 1536 
grace 160 20 0 160 0 0 0 0 271 257 255 16 3223 
grace 176 22 0 176 0 0 0 0 255 255 255 0 3086 
grace 176 22 0 176 0 0 0 0 255 255 255 0 3045.125 
grace 176 22 0 176 0 0 0 0 255 255 255 0 3067.875 
grace 176 22 0 176 0 0 0 0 255 255 255 0 2978 
grace 176 22 0 176 0 0 0 0 255 255 255 0 2947 
grace 176 22 0 176 0 0 0 0 55 55 55 0 2809 
grace 231 77 55 176 0 0 0 0 0 0 0 0 2659 
grace 231 77 55 176 0 0 0 0 0 0 0 0 2212 
grace 231 77 55 176 0 0 0 0 0 0 0 0 2100 
grace 231 77 55 176 0 0 0 0 0 0 0 0 2090 
grace 231 77 55 176 0 0 0 0 0 0 0 0 2111.125 
grace 231 77 55 176 0 0 0 0 0 0 0 0 2106.125 
grace 231 77 55 176 0 0 0 0 0 0 0 0 2133 
grace 557 403 381 176 0 0 0 0 0 0 0 0 2219 
grace 358 204 182 176 0 0 0 0 0 0 0 0 2106.625 
grace 358 204 182 176 0 0 0 0 198 198 198 0 2155 
grace 358 204 182 176 0 0 0 0 199 199 199 0 2385.75 
grace 358 204 182 176 0 0 0 0 199 199 199 0 2385.75 
grace 557 403 381 176 0 0 0 0 0 0 0 0 2035 
grace 485 394 381 104 0 0 0 0 0 0 0 0 987.25 
grace 485 394 381 104 0 0 0 0 0 0 0 0 962.25 
grace 485 394 381 104 0 0 0 0 0 0 0 0 1473.25 
grace 485 394 381 104 0 0 0 0 0 0 0 0 977.875 
grace 389 382 381 8 0 0 0 0 0 0 0 0 1676.625 
grace 389 382 381 8 0 0 0 0 0 0 0 0 2569.125 
grace 371 364 363 8 0 0 0 0 0 0 0 0 2343.625 
grace 371 364 363 8 0 0 0 0 0 0 0 0 2523.625 
