nilu 16 2 80 10 0 0 1235 
nilu 16 2 80 10 0 0 912 
nilu 96 12 0 0 0 0 13179.875 
nilu 88 11 0 0 0 0 12809.125 
nilu 64 8 0 0 0 0 11296.125 
nilu 64 8 0 0 0 0 10945.125 
nilu 56 7 0 0 0 0 12130.125 
nilu 56 7 0 0 0 0 12640.125 
nilu 48 6 0 0 0 0 12643.125 
nilu 8 1 0 0 0 0 3123.25 
nilu 64 8 0 0 0 0 3360.125 
nilu 80 10 0 0 0 0 4107.5 
nilu 240 30 0 240 0 0 0 0 40 5 0 40 4476.75 
nilu 254 34 0 254 0 0 0 0 120 15 0 120 4212 
nilu 252 33 0 252 0 0 0 0 120 15 0 120 4358 
nilu 252 33 0 252 0 0 0 0 120 15 0 120 4625 
nilu 252 33 0 252 0 0 0 0 120 15 0 120 4576 
nilu 252 33 0 252 0 0 0 0 120 15 0 120 4581 
nilu 324 42 0 324 0 0 0 0 32 4 0 32 4391 
nilu 324 42 0 324 0 0 0 0 32 4 0 32 4148 
nilu 324 42 0 324 0 0 0 0 32 4 0 32 2279 
nilu 356 46 0 356 0 0 0 0 0 0 0 0 3634.625 
nilu 354 45 0 354 0 0 0 0 72 9 0 72 3293.625 
nilu 354 45 0 354 0 0 0 0 72 9 0 72 3279.625 
nilu 354 45 0 354 0 0 0 0 144 18 0 144 2782 
nilu 346 44 0 346 0 0 0 0 144 18 0 144 2468 
nilu 346 44 0 346 0 0 0 0 144 18 0 144 2618 
nilu 322 41 0 322 0 0 0 0 144 18 0 144 2407 
nilu 322 41 0 322 0 0 0 0 144 18 0 144 2120 
nilu 322 41 0 322 0 0 0 0 144 18 0 144 1913 
nilu 322 41 0 322 0 0 0 0 144 18 0 144 1426 
nilu 442 56 0 442 0 0 0 0 0 0 0 0 1476.25 
nilu 434 55 0 434 0 0 0 0 0 0 0 0 2025 
nilu 338 43 0 338 0 0 0 0 0 0 0 0 2659 
nilu 258 33 0 258 0 0 0 0 8 1 0 8 2638.375 
nilu 258 33 0 258 0 0 0 0 24 3 0 24 2952.625 
nilu 264 33 0 264 0 0 0 0 64 8 0 64 2743 
nilu 272 34 0 272 0 0 0 0 144 18 0 144 2680.75 
nilu 272 34 0 272 0 0 0 0 144 18 0 144 2743 
nilu 272 34 0 272 0 0 0 0 144 18 0 144 3229.625 
nilu 200 25 0 200 0 0 0 0 216 27 0 216 2621.75 
nilu 216 27 0 216 0 0 0 0 200 25 0 200 4116 
nilu 232 29 0 232 0 0 0 0 176 22 0 176 4545 
nilu 216 27 0 216 160 20 0 160 0 0 0 0 2681 
nilu 216 27 0 216 160 20 0 160 0 0 0 0 2438 
nilu 216 27 0 216 160 20 0 160 0 0 0 0 2275 
nilu 216 27 0 216 160 20 0 160 0 0 0 0 2163 
nilu 200 25 0 200 160 20 0 160 0 0 0 0 2123.125 
nilu 216 27 0 216 144 18 0 144 0 0 0 0 2034.875 
nilu 240 30 0 240 112 14 0 112 0 0 0 0 2009 
nilu 240 30 0 240 112 14 0 112 0 0 0 0 1811.375 
nilu 240 30 0 240 112 14 0 112 0 0 0 0 1795 
nilu 216 27 0 216 0 0 0 0 0 0 0 0 4386 
nilu 216 27 0 216 0 0 0 0 0 0 0 0 4371 
nilu 216 27 0 216 0 0 0 0 0 0 0 0 4393 
nilu 216 27 0 216 0 0 0 0 0 0 0 0 3995 
nilu 216 27 0 216 0 0 0 0 0 0 0 0 4109 
nilu 216 27 0 216 0 0 0 0 0 0 0 0 3870 
nilu 200 25 0 200 0 0 0 0 0 0 0 0 3809 
nilu 192 24 0 192 0 0 0 0 0 0 0 0 3768.125 
nilu 152 19 0 152 0 0 0 0 0 0 0 0 3750.875 
nilu 152 19 0 152 0 0 0 0 0 0 0 0 3661 
nilu 152 19 0 152 0 0 0 0 0 0 0 0 3630 
nilu 144 18 0 144 0 0 0 0 0 0 0 0 3030 
nilu 128 16 0 128 0 0 0 0 0 0 0 0 2659 
nilu 112 14 0 112 0 0 0 0 0 0 0 0 2212 
nilu 112 14 0 112 0 0 0 0 0 0 0 0 2100 
nilu 104 13 0 104 0 0 0 0 0 0 0 0 2090 
nilu 104 13 0 104 0 0 0 0 0 0 0 0 2111.125 
nilu 104 13 0 104 0 0 0 0 0 0 0 0 2106.125 
nilu 96 12 0 96 0 0 0 0 40 5 0 40 2093 
nilu 88 11 0 88 0 0 0 0 32 4 0 32 2101 
nilu 120 15 0 120 0 0 0 0 0 0 0 0 2106.625 
nilu 72 9 0 72 0 0 0 0 0 0 0 0 2353 
nilu 64 8 0 64 0 0 0 0 0 0 0 0 2584.75 
nilu 64 8 0 64 0 0 0 0 0 0 0 0 2584.75 
nilu 48 6 0 48 0 0 0 0 0 0 0 0 2035 
nilu 0 0 0 0 0 0 0 0 0 0 0 0 987.25 
nilu 0 0 0 0 0 0 0 0 0 0 0 0 962.25 
nilu 0 0 0 0 0 0 0 0 0 0 0 0 1473.25 
nilu 0 0 0 0 0 0 0 0 0 0 0 0 977.875 
nilu 0 0 0 0 0 0 0 0 0 0 0 0 1676.625 
nilu 104 13 0 104 0 0 0 0 0 0 0 0 2569.125 
nilu 176 22 0 176 0 0 0 0 0 0 0 0 2343.625 
nilu 176 22 0 176 0 0 0 0 32 4 0 32 2485.75 
